TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Mischief,2021,10,13,17,30,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Mischief,2021,11,14,2,25,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Mischief,2021,11,17,13,2,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Mischief,2021,11,29,12,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Mischief,2021,12,6,0,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Mischief,2021,12,23,18,0,X NK_LOC ST,Strathcona,492765.9374,5458793.303
Offence Against a Person,2021,2,1,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,30,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,21,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,30,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,2,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,22,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,16,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,30,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,16,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,22,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,19,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,21,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,21,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,16,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,2,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,8,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,4,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,24,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,17,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,8,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,3,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,3,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,14,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,1,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,30,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,21,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,31,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,17,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,27,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,1,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,10,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,10,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,28,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,14,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,9,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,8,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,9,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,10,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,8,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,2,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,19,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,28,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,19,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,8,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,8,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,17,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,2,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,13,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,13,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,22,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,12,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,16,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,28,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,9,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,14,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,16,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,3,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,2,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,17,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,27,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,27,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,10,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,4,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,30,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,27,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,13,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,24,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,19,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,31,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,17,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,17,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,20,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,30,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,16,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,13,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,24,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,28,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,10,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,12,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,24,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,4,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,19,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,21,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,10,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,27,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,3,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,24,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,22,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,4,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,8,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,31,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,9,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,20,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,16,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,13,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,20,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,10,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,16,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,1,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,12,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,9,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,9,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,3,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,4,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,1,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,17,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,9,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,1,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,17,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,20,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,28,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,1,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,31,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,2,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,27,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,22,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,3,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,28,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,14,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,27,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,1,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,2,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,13,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,16,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,3,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,22,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,14,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,1,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,24,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,21,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,2,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,12,4,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,25,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,20,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,19,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,27,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,20,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,21,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,5,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,13,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,22,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,3,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,3,20,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,26,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,8,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,4,6,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,20,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,10,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,9,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,7,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,1,18,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,5,8,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,11,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,15,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,8,29,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,2,23,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,7,10,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,9,22,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,11,22,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
Offence Against a Person,2021,6,22,0,0,OFFSET TO PROTECT PRIVACY,Strathcona,0,0
